term,n,freq,doc_freq,PMI,LRent,in_reference,status
trong đại dịch,3,4,4,6.566,9.732,False,new
đại dịch Covid-19.,3,5,5,12.448,6.905,False,new
giãn cách xã,3,12,9,12.853,4.089,False,new
cách xã hội,3,11,8,9.51,9.03,False,new
đa số các,3,6,5,6.714,9.663,False,new
các cửa hàng,3,11,10,7.459,10.231,False,new
việc bán hàng,3,3,3,6.63,9.204,False,new
phải tiếp tục,3,3,3,7.33,9.451,False,new
cửa hàng vật,3,3,3,9.007,7.926,False,new
hàng vật lý,3,3,3,7.787,9.245,False,new
chỉ để lại,3,3,3,5.17,10.389,False,new
lại hoạt động,3,4,3,6.824,10.119,False,new
vai trò như,3,5,5,9.585,9.533,False,new
vụ cho các,3,4,4,4.609,7.883,False,new
cho các khách,3,4,4,4.583,8.886,False,new
các khách hàng,3,15,13,6.636,10.231,False,new
thành công này,3,6,6,5.057,9.146,False,new
đã đầu tư,3,3,3,5.198,10.96,False,new
tư vào việc,3,5,5,6.522,7.565,False,new
thấu hiểu khách,3,3,3,12.274,5.406,False,new
và tương tác,3,5,5,6.163,11.172,False,new
tương tác được,3,6,6,6.794,10.597,False,new
tác được với,3,4,4,4.335,9.314,False,new
được với khách,3,4,4,4.375,8.397,False,new
với khách hàng,3,8,7,6.06,10.838,False,new
các công cụ,3,14,11,7.322,7.9,False,new
cương vị Giám,3,4,4,13.465,2.417,False,new
công nghệ tại,3,11,10,6.075,10.523,False,new
từ năm đến,3,9,8,4.847,11.313,False,new
cuối năm 2019.,3,3,3,9.261,8.248,False,new
là Giám đốc,3,7,7,9.545,9.626,False,new
hành của Kudova,3,4,4,10.111,4.105,False,new
của Kudova Loyalty,3,4,4,14.969,7.195,False,new
trọng nhất khi,3,4,2,6.521,8.335,False,new
nhất khi xuất,3,4,2,5.782,8.254,False,new
khi xuất hiện,3,13,11,6.876,10.17,False,new
hiện trên nền,3,4,2,7.042,5.996,False,new
nền tảng thứ,3,4,2,10.148,8.83,False,new
Coffee House phải,3,6,2,12.212,5.899,False,new
House phải là,3,4,2,7.642,5.89,False,new
phải là đơn,3,4,2,6.038,7.143,False,new
đơn vị được,3,6,4,7.442,10.503,False,new
được trực tiếp,3,3,3,6.689,8.931,False,new
trực tiếp phục,3,5,3,9.641,7.862,False,new
tiếp phục vụ,3,5,3,8.793,9.682,False,new
phục vụ khách,3,16,7,10.142,6.388,False,new
chia sẻ tại,3,9,9,9.431,10.237,False,new
Kinh doanh nhà,3,3,3,8.74,7.78,False,new
nhà hàng và,3,3,3,4.087,11.303,False,new
Trong khi nhiều,3,5,5,6.061,11.349,False,new
chọn con đường,3,3,3,8.741,7.779,False,new
hợp với các,3,19,18,5.293,8.876,False,new
các nền tảng,3,17,13,9.401,9.533,False,new
đặt món ăn,3,3,3,11.103,8.845,False,new
quyết định tự,3,3,3,8.121,8.034,False,new
tự xây dựng,3,4,4,10.048,9.433,False,new
dù không có,3,10,10,5.823,8.427,False,new
lại đưa ra,3,3,3,6.502,9.883,False,new
đang rất quan,3,3,3,6.806,8.751,False,new
rất quan tâm,3,6,6,7.938,9.921,False,new
là làm sao,3,4,3,6.03,10.531,False,new
sao có thể,3,3,3,5.284,9.066,False,new
có thể giao,3,3,3,5.187,9.245,False,new
giao hàng được,3,4,4,6.133,10.715,False,new
mục tiêu cuối,3,4,4,9.107,5.556,False,new
tiêu cuối cùng,3,4,4,8.145,8.969,False,new
cuối cùng là,3,9,9,6.764,10.178,False,new
sao chúng ta,3,6,6,9.043,7.563,False,new
có thể phục,3,4,4,5.355,8.805,False,new
thể phục vụ,3,4,4,7.581,7.394,False,new
vụ khách hàng,3,11,8,8.345,7.492,False,new
khi họ không,3,3,3,5.102,10.18,False,new
họ không có,3,3,3,4.149,9.163,False,new
không có mặt,3,3,3,4.229,10.427,False,new
có mặt ở,3,9,7,5.955,11.082,False,new
kinh doanh khi,3,3,3,6.053,10.392,False,new
"Chính vì vậy,",3,14,14,11.566,8.983,False,new
"vậy, The Coffee",3,4,2,12.433,3.821,False,new
hướng sử dụng,3,5,4,8.306,9.315,False,new
tài xế của,3,4,4,8.994,11.176,False,new
của nền tảng,3,5,5,7.788,10.889,False,new
"""Chúng tôi muốn",3,3,3,11.391,8.006,False,new
được phục vụ,3,4,4,6.962,10.895,False,new
phục vụ họ,3,3,3,8.682,8.353,False,new
này cũng được,3,9,8,4.643,11.389,False,new
sử dụng khi,3,5,5,6.629,10.28,False,new
khi xây dựng,3,5,5,9.013,9.896,False,new
"nền tảng số,",3,5,5,12.548,7.867,False,new
"số, nhất là",3,3,3,7.25,8.583,False,new
giao tiếp và,3,3,3,5.985,11.626,False,new
và phục vụ,3,10,10,7.275,12.274,False,new
khách hàng tốt,3,5,5,7.774,7.986,False,new
doanh thu trong,3,5,5,6.039,9.016,False,new
sao The Coffee,3,4,2,12.004,4.689,False,new
Coffee House lại,3,4,2,11.72,5.787,False,new
bán hàng trên,3,5,3,6.745,9.81,False,new
Mặc dù không,3,9,9,9.639,9.452,False,new
không xuất hiện,3,7,6,5.845,10.707,False,new
cách đây năm,3,6,6,6.803,9.152,False,new
chăm sóc khách,3,14,7,13.494,6.504,False,new
sóc khách hàng,3,9,6,10.303,5.167,False,new
Trong thời đại,3,3,3,7.506,9.217,False,new
thương hiệu là,3,3,3,5.745,10.501,False,new
là họ có,3,6,3,4.171,10.371,False,new
nên doanh nghiệp,3,3,3,7.074,9.298,False,new
Coffee House cũng,3,6,2,11.638,4.735,False,new
cũng xuất hiện,3,5,5,6.022,10.911,False,new
đặt hàng trên,3,3,3,6.623,9.504,False,new
chia sẻ. Ông,3,3,3,12.766,9.041,False,new
nền tảng như,3,3,3,8.774,10.107,False,new
"tảng như vậy,",3,3,3,9.359,5.151,False,new
phục vụ một,3,3,3,6.822,9.226,False,new
được khách hàng,3,5,5,5.67,10.832,False,new
của mình đang,3,3,3,4.918,11.667,False,new
như vậy sẽ,3,4,4,7.294,10.298,False,new
tối ưu chi,3,3,3,10.778,6.974,False,new
ưu chi phí,3,3,3,10.76,7.585,False,new
chi phí vận,3,6,6,10.602,7.328,False,new
có thể nắm,3,4,4,6.869,8.121,False,new
có thể giải,3,12,11,5.179,9.739,False,new
thể giải quyết,3,12,11,7.815,5.146,False,new
rất nhiều câu,3,6,6,7.538,7.172,False,new
Khách hàng có,3,3,3,7.714,8.23,False,new
hàng có nhu,3,4,4,6.395,4.685,False,new
có nhu cầu,3,11,11,8.118,10.341,False,new
thế nào đối,3,4,4,7.791,7.389,False,new
nào đối với,3,4,4,6.518,10.182,False,new
đối với sản,3,3,3,5.139,6.735,False,new
chuyên gia thương,3,3,3,7.932,7.259,False,new
"thương hiệu, bán",3,4,2,11.854,8.926,False,new
"hiệu, bán lẻ",3,4,2,13.875,4.723,False,new
lẻ và nhượng,3,8,2,12.064,2.829,False,new
một câu chuyện,3,13,12,8.462,9.461,False,new
ít người biết,3,5,3,7.948,8.782,False,new
trong con đường,3,3,3,6.441,11.23,False,new
con đường sự,3,3,3,7.235,9.822,False,new
đường sự nghiệp,3,3,3,7.196,9.119,False,new
sự nghiệp của,3,18,16,5.648,10.781,False,new
bà Nguyễn Phi,3,4,2,13.066,7.386,False,new
Nguyễn Phi Vân,3,4,2,14.21,7.627,False,new
có bằng Thạc,3,3,3,10.427,6.694,False,new
Quản trị Kinh,3,5,5,13.842,5.231,False,new
trị Kinh doanh,3,3,3,9.96,4.888,False,new
doanh (MBA) tại,3,3,3,11.625,9.441,False,new
ngành Truyền thông,3,3,3,10.388,7.442,False,new
quản lý cấp,3,6,6,9.605,9.165,False,new
lý cấp cao,3,3,3,7.647,7.288,False,new
và nhượng quyền,3,4,2,10.543,11.43,False,new
nhượng quyền thương,3,3,3,12.859,4.195,False,new
thương mại trên,3,3,3,8.585,9.816,False,new
thị trường mới,3,10,7,7.66,9.127,False,new
trường mới nổi,3,4,3,7.579,4.873,False,new
toàn cầu như,3,5,5,7.167,9.923,False,new
chấm dứt sự,3,4,2,12.252,8.8,False,new
dứt sự nghiệp,3,4,2,9.954,6.815,False,new
ở tập đoàn,3,4,2,8.481,10.575,False,new
tập đoàn lớn,3,12,6,10.093,9.018,False,new
đoàn lớn và,3,4,2,6.574,9.078,False,new
bà rất sợ,3,4,2,11.486,7.376,False,new
rất sợ hãi,3,4,2,13.47,7.769,False,new
sợ hãi vì,3,5,3,13.965,8.106,False,new
hãi vì không,3,4,2,9.887,5.026,False,new
vì không biết,3,4,2,6.713,10.08,False,new
không biết mình,3,4,2,6.615,10.672,False,new
biết mình làm,3,5,3,7.754,8.345,False,new
mình làm có,3,4,2,5.115,8.593,False,new
làm có đúng,3,4,2,6.527,9.285,False,new
có đúng không?,3,5,3,9.966,9.548,False,new
đúng không? Những,3,4,2,12.717,9.1,False,new
không? Những điều,3,4,2,11.117,6.276,False,new
Những điều học,3,4,2,7.938,10.608,False,new
điều học xong,3,4,2,9.721,8.211,False,new
học xong rồi,3,4,2,11.546,8.722,False,new
xong rồi sẽ,3,4,2,10.782,7.967,False,new
rồi sẽ ra,3,4,2,7.038,9.397,False,new
ra sao? Không,3,4,2,11.435,7.483,False,new
sao? Không lẽ,3,4,2,13.961,4.81,False,new
Không lẽ bắt,3,4,2,10.946,7.117,False,new
lẽ bắt đầu,3,4,2,8.923,5.358,False,new
đầu lại là,3,4,2,4.073,10.62,False,new
lại là con,3,4,2,4.965,8.745,False,new
thành viên Hội,3,6,6,9.145,6.473,False,new
viên Hội đồng,3,7,7,9.698,7.425,False,new
Bộ Khoa học,3,4,2,10.641,9.746,False,new
Khoa học và,3,8,7,7.981,10.093,False,new
học và Công,3,5,4,5.966,6.778,False,new
và Công nghệ,3,6,5,6.256,12.285,False,new
Công nghệ Việt,3,3,3,7.242,6.797,False,new
mục tiêu xây,3,4,4,9.454,4.0,False,new
tiêu xây dựng,3,4,4,9.897,8.217,False,new
khởi nghiệp và,3,6,6,7.063,11.193,False,new
và đổi mới,3,7,7,5.57,11.822,False,new
Thành viên Ban,3,4,4,11.394,6.124,False,new
viên Ban cố,3,4,4,10.584,5.647,False,new
Ban cố vấn,3,5,5,11.574,5.189,False,new
của Hội đồng,3,10,8,7.756,11.216,False,new
Thái Bình Dương,3,13,11,13.326,8.11,False,new
cho chính phủ,3,4,4,6.984,10.386,False,new
và là chủ,3,3,3,3.656,10.894,False,new
chủ tịch của,3,5,5,7.614,10.977,False,new
Trong một bài,3,5,5,7.188,9.514,False,new
một bài báo,3,4,4,7.561,8.871,False,new
"và Việt Nam,",3,3,3,6.172,11.684,False,new
quốc gia. Nhưng,3,3,3,11.513,9.347,False,new
"vào năm 2013,",3,5,5,9.883,7.677,False,new
trường của một,3,3,3,3.169,8.193,False,new
của một tập,3,3,3,3.853,9.762,False,new
một tập đoàn,3,11,9,8.391,9.382,False,new
tập đoàn đa,3,4,4,10.217,8.469,False,new
đoàn đa quốc,3,4,4,10.084,4.575,False,new
để bắt đầu,3,9,9,6.994,10.117,False,new
lại từ đầu.,3,5,4,9.104,8.324,False,new
đầu tiên tôi,3,5,4,7.22,9.33,False,new
cho một công,3,7,7,3.621,9.785,False,new
công ty về,3,3,3,5.577,10.889,False,new
ở đỉnh cao,3,4,2,8.888,10.324,False,new
một phụ nữ,3,9,7,9.262,8.73,False,new
phụ nữ Việt,3,3,3,9.333,6.346,False,new
bỏ lại tất,3,3,3,9.137,4.661,False,new
lại tất cả,3,3,3,7.702,9.873,False,new
tất cả để,3,3,3,7.211,10.134,False,new
biết trong thời,3,3,3,5.684,6.392,False,new
các diễn đàn,3,6,4,8.196,8.091,False,new
câu chuyện và,3,5,5,7.056,10.889,False,new
tại một diễn,3,4,4,5.083,9.421,False,new
một diễn đàn,3,5,5,8.14,7.77,False,new
diễn đàn lớn,3,4,4,9.58,8.508,False,new
lớn khi nói,3,3,3,6.937,9.563,False,new
nói về các,3,3,3,5.382,10.3,False,new
mới của thế,3,3,3,4.222,8.684,False,new
xuất hiện nhiều,3,6,6,6.276,9.166,False,new
ta bắt đầu,3,3,3,7.366,5.879,False,new
dường như có,3,4,4,7.792,8.155,False,new
có gì đó,3,5,5,6.302,10.146,False,new
Thế giới đang,3,5,5,8.605,9.426,False,new
theo một hướng,3,4,2,6.584,9.586,False,new
mà mình không,3,4,2,5.7,10.789,False,new
bắt đầu đi,3,3,3,7.232,9.802,False,new
nói chuyện với,3,6,5,7.531,10.561,False,new
nhiều người trong,3,4,4,3.51,9.597,False,new
rằng thế giới,3,3,3,7.308,8.225,False,new
đang thay đổi,3,4,4,8.031,9.697,False,new
thay đổi theo,3,7,7,8.672,9.594,False,new
Và nếu như,3,3,3,8.819,11.032,False,new
bất kỳ một,3,5,5,6.964,10.57,False,new
hay công ty,3,3,3,6.588,10.948,False,new
công ty nào,3,3,3,6.967,9.573,False,new
có sự thay,3,13,11,6.189,7.604,False,new
tương lai chắc,3,3,3,10.9,7.01,False,new
bị loại bỏ,3,7,3,9.845,8.166,False,new
loại bỏ trên,3,4,2,8.97,8.763,False,new
bỏ trên hành,3,4,2,7.921,8.175,False,new
trên hành trình,3,18,15,7.922,11.132,False,new
hành trình phía,3,3,3,8.674,7.968,False,new
trong hành trình,3,12,12,6.593,11.503,False,new
khi thế giới,3,3,3,5.849,9.906,False,new
giới bắt đầu,3,3,3,7.119,6.75,False,new
bắt đầu chuyển,3,3,3,7.735,8.439,False,new
chuyển động và,3,3,3,5.068,11.434,False,new
bắt đầu làm,3,3,3,6.643,9.781,False,new
cách làm mới,3,3,3,6.468,8.54,False,new
mình không có,3,3,3,3.934,8.593,False,new
sự hiểu biết,3,3,3,8.226,9.43,False,new
kỹ năng của,3,4,4,6.347,10.466,False,new
năng của mình,3,6,6,5.34,7.778,False,new
làm được việc,3,3,3,4.592,10.847,False,new
cá nhân chúng,3,3,3,8.192,6.689,False,new
nhân chúng ta,3,3,3,7.313,8.279,False,new
ta cũng sẽ,3,4,4,5.566,6.827,False,new
cũng sẽ bị,3,7,7,5.418,11.858,False,new
gì đã làm,3,7,5,6.718,8.37,False,new
học hỏi những,3,3,3,6.706,9.707,False,new
rất ổn định,3,3,3,9.052,10.523,False,new
và bước chân,3,3,3,7.641,11.38,False,new
bước chân vào,3,11,10,10.004,9.015,False,new
sau một thời,3,10,10,6.36,8.528,False,new
thời gian học,3,4,4,6.876,9.815,False,new
học hỏi và,3,4,4,6.295,11.05,False,new
và định hình,3,4,4,4.829,12.105,False,new
thấy những gì,3,3,3,6.706,7.834,False,new
những gì chúng,3,3,3,6.406,6.869,False,new
gì chúng ta,3,6,4,8.726,7.405,False,new
"ta đã làm,",3,3,3,9.709,4.797,False,new
là chúng ta,3,14,9,6.809,9.671,False,new
ta sẽ kết,3,4,2,6.373,5.271,False,new
sẽ kết nối,3,5,3,7.63,10.098,False,new
kết nối nó,3,4,3,9.422,9.299,False,new
nối nó với,3,3,3,7.674,6.919,False,new
với tương lai,3,3,3,7.804,9.327,False,new
lai như thế,3,4,2,8.055,3.737,False,new
thế nào mà,3,4,4,7.256,9.399,False,new
"tương lai, chúng",3,8,6,11.708,6.745,False,new
"lai, chúng ta",3,6,4,11.269,3.978,False,new
với tài sản,3,3,3,5.284,7.696,False,new
và tạo ra,3,10,8,4.92,12.144,False,new
một tài sản,3,3,3,5.383,6.768,False,new
riêng cho từng,3,3,3,7.84,8.767,False,new
với một người,3,6,6,3.165,10.912,False,new
một người đã,3,3,3,2.858,10.203,False,new
"làm như vậy,",3,3,3,7.396,9.845,False,new
"các bạn trẻ,",3,5,5,9.366,7.894,False,new
cần hết sức,3,8,6,10.072,8.12,False,new
hết sức lưu,3,4,4,10.511,7.725,False,new
sức lưu ý,3,3,3,9.688,8.086,False,new
chuyển động của,3,7,6,5.707,10.782,False,new
của tương lai,3,5,5,7.695,10.077,False,new
đầu tư thiên,3,3,3,8.383,7.772,False,new
tư thiên thần,3,3,3,10.607,6.428,False,new
danh mục đầu,3,3,3,7.758,7.858,False,new
mục đầu tư,3,6,4,7.859,8.005,False,new
lĩnh vực bán,3,4,4,9.491,7.271,False,new
vực bán lẻ,3,3,3,10.664,4.61,False,new
có ứng dụng,3,4,4,5.639,11.194,False,new
dụng công nghệ.,3,3,3,8.624,5.283,False,new
việc hỗ trợ,3,5,5,8.944,8.985,False,new
chương trình như,3,5,5,7.772,9.931,False,new
Khoa học Công,3,5,4,10.603,5.821,False,new
khu vực như,3,4,4,8.107,9.939,False,new
chương trình của,3,3,3,5.975,10.082,False,new
của Liên Hợp,3,12,9,11.708,8.543,False,new
và một số,3,17,16,4.496,12.669,False,new
một số quốc,3,7,7,6.116,7.176,False,new
số quốc gia,3,10,9,7.613,9.233,False,new
dự định sẽ,3,4,4,6.182,9.509,False,new
định sẽ làm,3,4,4,5.734,8.183,False,new
từ nay đến,3,7,6,6.614,11.313,False,new
nay đến cuối,3,4,4,8.031,4.453,False,new
một số dự,3,9,8,6.029,7.828,False,new
số dự án,3,12,11,8.529,9.202,False,new
dự án cộng,3,5,5,9.455,7.195,False,new
án cộng đồng,3,4,4,9.095,6.456,False,new
cộng đồng như,3,4,4,7.636,9.876,False,new
về nghệ thuật,3,3,3,7.361,10.18,False,new
nghệ thuật và,3,9,8,6.926,8.338,False,new
sáng tạo cho,3,4,4,6.028,9.359,False,new
cho trẻ em,3,9,8,8.917,10.92,False,new
Một chương trình,3,3,3,9.002,10.667,False,new
tạo xã hội,3,4,3,8.304,9.304,False,new
dành cho các,3,24,24,7.015,10.516,False,new
cho các bạn,3,15,11,5.255,10.985,False,new
học sinh từ,3,5,3,5.991,9.917,False,new
hướng dẫn cho,3,4,4,7.605,9.109,False,new
dẫn cho các,3,3,3,4.98,9.361,False,new
để các bạn,3,7,5,4.984,11.015,False,new
các bạn có,3,6,6,3.976,9.881,False,new
thể tự mình,3,4,4,6.708,7.092,False,new
và có thể,3,25,24,3.982,12.664,False,new
nhìn thấy một,3,5,5,7.133,9.597,False,new
Dịch bệnh Covid-19,3,3,3,14.816,6.375,False,new
bệnh Covid-19 đã,3,3,3,10.212,9.049,False,new
Covid-19 đã khiến,3,3,3,8.907,7.042,False,new
trong số đó,3,17,16,6.384,10.752,False,new
tự nhiên mà,3,4,4,8.378,9.793,False,new
còn là cơ,3,4,4,5.17,8.17,False,new
để nhìn lại,3,3,3,6.439,11.623,False,new
sự tuyệt vời,3,3,3,10.497,7.664,False,new
mang lại lợi,3,10,10,8.632,7.921,False,new
lại lợi nhuận,3,5,5,9.524,8.669,False,new
của Wolf Down,3,4,2,14.687,7.252,False,new
một nhà hàng,3,3,3,4.646,9.91,False,new
sẻ về sự,3,4,4,6.94,5.727,False,new
ngành nhà hàng,3,4,2,7.091,9.195,False,new
nếu như không,3,3,3,6.076,9.651,False,new
như không phải,3,3,3,4.588,10.968,False,new
có thể nhận,3,14,13,5.407,10.162,False,new
thể nhận ra.,3,3,3,8.319,6.205,False,new
Biên lợi nhuận,3,4,2,14.301,5.443,False,new
nhuận “mỏng như,3,4,2,13.484,6.573,False,new
như dao cạo”,3,4,2,15.088,6.248,False,new
biên lợi nhuận,3,11,5,13.064,7.628,False,new
lợi nhuận trong,3,4,4,8.166,9.049,False,new
lợi nhuận với,3,3,3,7.982,9.837,False,new
rơi vào khoảng,3,4,4,9.838,7.987,False,new
ngành công nghệ,3,29,21,8.365,9.27,False,new
thường chỉ dao,3,4,2,10.984,5.877,False,new
chỉ dao động,3,5,3,9.792,10.285,False,new
khiến các nhà,3,4,4,5.798,9.177,False,new
các nhà hàng,3,10,4,5.56,10.231,False,new
hàng không còn,3,4,4,5.015,9.454,False,new
Thậm chí nhiều,3,4,4,10.035,9.425,False,new
nhiều nhà hàng,3,5,5,5.772,9.732,False,new
tiền thuê nhà,3,3,3,9.899,9.084,False,new
tài khoản ngân,3,3,3,10.716,6.412,False,new
nguồn từ việc,3,4,4,7.197,9.939,False,new
việc cạnh tranh,3,4,4,8.788,8.207,False,new
cạnh tranh về,3,5,5,8.661,8.353,False,new
"thập kỷ qua,",3,3,3,12.696,7.383,False,new
trong khi giá,3,6,5,4.702,10.827,False,new
lạm phát và,3,3,3,7.787,10.166,False,new
"tiền thuê nhà,",3,6,4,13.969,8.201,False,new
giá. Điều này,3,4,4,11.223,7.113,False,new
Điều này đã,3,11,11,7.353,10.162,False,new
này đã phần,3,3,3,4.926,10.373,False,new
đã phần nào,3,8,6,7.189,10.594,False,new
nhuận của nhà,3,3,3,6.255,4.942,False,new
chủ nhà hàng,3,3,3,6.782,9.86,False,new
năm trước đã,3,3,3,4.523,10.051,False,new
chỉ còn ngày,3,3,3,5.939,10.674,False,new
là phần còn,3,3,3,4.823,10.809,False,new
doanh thu sau,3,3,3,7.429,8.071,False,new
sau khi trừ,3,3,3,9.114,8.826,False,new
khi trừ đi,3,3,3,9.159,10.31,False,new
bao gồm chi,3,4,4,10.057,7.156,False,new
gồm chi phí,3,4,4,10.53,6.599,False,new
chi phí thực,3,9,5,9.937,8.029,False,new
chi phí nhân,3,6,2,9.577,9.395,False,new
phí nhân công,3,6,2,7.538,5.303,False,new
khá đơn giản,3,5,5,11.794,8.053,False,new
đơn giản nhưng,3,8,8,10.983,9.775,False,new
chi phí ẩn,3,4,2,12.185,8.181,False,new
ẩn có thể,3,3,3,7.057,8.155,False,new
cũng là những,3,11,9,3.872,11.54,False,new
là những điều,3,7,7,4.305,9.574,False,new
những điều chưa,3,4,3,6.268,8.827,False,new
bao giờ tôi,3,4,4,9.01,9.454,False,new
phí thực phẩm,3,6,2,8.55,6.925,False,new
phẩm không chỉ,3,4,4,5.315,5.898,False,new
Chúng ta thường,3,3,3,10.01,8.89,False,new
ta thường quên,3,3,3,10.853,5.802,False,new
thường quên đi,3,3,3,10.719,9.696,False,new
quên đi những,3,3,3,8.459,8.519,False,new
có thể tăng,3,7,7,4.848,9.791,False,new
có giá USD.,3,3,3,6.942,9.921,False,new
USD. Thêm một,3,3,3,11.14,7.405,False,new
vẫn là một,3,21,21,5.399,10.846,False,new
"cách nào đó,",3,4,4,8.378,9.37,False,new
mua sản phẩm,3,9,9,8.272,9.719,False,new
sản phẩm từ,3,10,8,6.439,10.225,False,new
phẩm từ các,3,4,4,4.526,6.602,False,new
từ các nhà,3,10,10,5.134,10.242,False,new
thực tế không,3,5,5,6.325,10.007,False,new
