term,n,freq,doc_freq,PMI,LRent,in_reference,status
bạn gái cũ,3,5,3,11.957,8.146,False,new
môn Vật lý,3,4,3,11.957,8.35,False,new
Tổng thống Mỹ,3,15,9,11.956,8.907,False,new
"chức, doanh nghiệp,",3,5,4,11.953,4.937,False,new
tiến đáng kể.,3,3,3,11.953,6.926,False,new
truyền cảm hứng,3,27,23,11.952,8.281,False,new
mong muốn tôn,3,5,5,11.949,5.841,False,new
tổ chức. Với,3,3,3,11.948,8.575,False,new
nợ tín dụng,3,6,4,11.947,8.606,False,new
liệu tái chế,3,8,3,11.946,6.53,False,new
bài phỏng vấn,3,4,4,11.946,6.211,False,new
sở hữu vẻ,3,10,7,11.945,6.81,False,new
"lượng tái tạo,",3,5,4,11.945,7.158,False,new
tai nạn bất,3,4,2,11.945,7.173,False,new
"Đặc biệt, sân",3,3,3,11.945,7.588,False,new
Sang Soo và,3,4,2,11.943,9.792,False,new
vui mừng bởi,3,3,3,11.943,8.579,False,new
hữu vẻ đẹp,3,10,6,11.94,6.029,False,new
Thống kê của,3,3,3,11.94,7.743,False,new
ra thường xuyên.,3,5,3,11.938,6.267,False,new
"cũ, trả lại",3,4,4,11.938,8.014,False,new
thẩm định chung,3,15,8,11.937,6.046,False,new
dụng cho các,3,3,3,11.936,4.839,False,new
"xem phim, chơi",3,3,2,11.935,8.691,False,new
trên Mặt Trăng,3,3,3,11.934,9.329,False,new
dõi sát sao,3,3,3,11.933,5.167,False,new
diện Lan Khuê,3,4,4,11.932,5.973,False,new
trào lưu tích,3,4,2,11.932,6.466,False,new
quốc gia (NIC),3,4,2,11.931,6.482,False,new
nhất. Mặc dù,3,3,3,11.931,8.419,False,new
đẹp Ba Lan,3,3,2,11.931,7.276,False,new
hiểm y tế,3,3,3,11.93,6.864,False,new
trình ưu đãi,3,3,2,11.93,6.315,False,new
trên thảm đỏ,3,5,4,11.929,9.384,False,new
Nữ diễn viên,3,20,7,11.928,8.581,False,new
lượt về AFF,3,11,10,11.926,3.356,False,new
thăng trầm để,3,4,4,11.924,9.149,False,new
Nhà lãnh đạo,3,4,4,11.924,8.265,False,new
hy vọng góp,3,3,3,11.924,6.086,False,new
hồ sơ đề,3,6,3,11.922,7.348,False,new
hợp hài hòa,3,10,10,11.921,7.276,False,new
"phức tạp, trong",3,3,3,11.92,8.361,False,new
thì cha mẹ,3,3,3,11.92,10.363,False,new
"hiểu nghệ thuật,",3,4,4,11.918,6.868,False,new
Khung cảnh về,3,3,3,11.918,7.657,False,new
quảng bá cho,3,7,7,11.916,9.249,False,new
tuệ nhân tạo,3,79,37,11.913,4.534,False,new
còn khen đảo,3,4,2,11.912,8.856,False,new
chiếc ô tô,3,10,7,11.908,8.203,False,new
đột phá khoa,3,3,2,11.907,5.466,False,new
hỗ trợ sạc,3,5,5,11.906,7.927,False,new
hồi tháng 8.,3,3,3,11.906,7.163,False,new
tỷ USD. Thời,3,3,3,11.905,6.252,False,new
khoản mạng xã,3,12,2,11.904,4.481,False,new
gặp khó khăn,3,8,7,11.903,8.093,False,new
chung khảo Better,3,4,2,11.903,4.22,False,new
cuộc gọi 5G,3,3,2,11.903,7.576,False,new
"đạt tỷ đồng,",3,22,10,11.901,8.316,False,new
Motor Show sẽ,3,5,3,11.901,4.945,False,new
chờ đợi xem,3,3,3,11.901,8.059,False,new
đánh cắp thông,3,3,3,11.9,7.682,False,new
Bree là địa,3,3,3,11.899,3.228,False,new
"rác, sau đó",3,3,3,11.899,5.685,False,new
nữa phá kỷ,3,4,2,11.897,5.981,False,new
tâm Đổi mới,3,36,16,11.896,7.807,False,new
cảm ơn chân,3,4,3,11.896,8.948,False,new
cricket thế giới,3,4,2,11.895,4.561,False,new
nghiên cứu sâu,3,3,3,11.895,7.129,False,new
Chuyển đổi số,3,8,7,11.893,7.838,False,new
đầu bếp Pháp,3,3,3,11.893,8.804,False,new
"ngày. Tuy nhiên,",3,3,2,11.893,7.501,False,new
ước mơ trở,3,3,3,11.892,5.83,False,new
thú vị xoay,3,3,2,11.891,5.12,False,new
ngăn chặn những,3,5,5,11.89,8.473,False,new
đảo khán giả,3,4,4,11.89,7.581,False,new
Thế vận hội.,3,3,2,11.89,8.0,False,new
đã gửi gắm,3,3,2,11.89,8.065,False,new
tịch Nguyễn Đức,3,3,2,11.888,4.313,False,new
bậc cảm xúc,3,3,3,11.888,7.075,False,new
ông Trần Tuấn,3,3,2,11.887,8.006,False,new
Bộ trưởng Bộ,3,17,10,11.886,7.909,False,new
mạnh mẽ. Tuy,3,3,3,11.885,5.537,False,new
trao giải Better,3,24,13,11.884,3.255,False,new
đang nắm giữ,3,10,6,11.884,9.391,False,new
cách ổn định.,3,3,3,11.882,7.729,False,new
tiếng Tây Ban,3,4,4,11.88,6.053,False,new
"hẹn lại lên,",3,3,3,11.88,4.853,False,new
cho Xuân Son.,3,3,3,11.879,8.198,False,new
bởi nhiếp ảnh,3,5,2,11.878,9.671,False,new
"chủ trương, chính",3,3,2,11.877,8.736,False,new
sân khấu vinh,3,3,3,11.877,6.269,False,new
"tạo, xác lập",3,3,3,11.877,5.756,False,new
màn hình LCD,3,4,4,11.876,6.885,False,new
nhật phần mềm,3,4,3,11.875,5.016,False,new
dung vi phạm,3,3,3,11.875,5.123,False,new
nhiều thăng trầm,3,3,3,11.874,7.512,False,new
thường xuyên cập,3,3,2,11.873,7.154,False,new
buổi lễ trao,3,3,3,11.872,5.366,False,new
lượng lưu trữ,3,7,4,11.87,6.431,False,new
tránh tình trạng,3,4,4,11.87,7.056,False,new
"nhà nghiên cứu,",3,3,2,11.87,7.068,False,new
ta bàn bạc,3,4,2,11.869,5.198,False,new
để quảng bá,3,4,4,11.868,9.05,False,new
hậu Hòa bình,3,11,5,11.867,5.893,False,new
trận Tổ quốc,3,4,2,11.867,6.353,False,new
màn hình gập,3,15,7,11.866,7.567,False,new
thoải mái hơn,3,4,4,11.866,8.34,False,new
"được kiểm soát,",3,3,3,11.864,7.883,False,new
phân khúc tầm,3,6,5,11.863,7.417,False,new
"thực phẩm sạch,",3,3,3,11.861,6.123,False,new
trường chứng khoán,3,10,4,11.858,6.223,False,new
lễ trao giải,3,31,16,11.857,8.1,False,new
giành ngôi vô,3,6,4,11.856,6.467,False,new
triển lãm Paris,3,4,4,11.855,4.178,False,new
Liệt và Thành,3,4,4,11.855,3.87,False,new
nhuận trước thuế,3,12,4,11.854,4.431,False,new
Pháp. Đối với,3,4,4,11.854,7.89,False,new
"thương hiệu, bán",3,4,2,11.853,8.926,False,new
ngành ô tô,3,7,7,11.852,8.392,False,new
"tại CES 2025,",3,3,3,11.851,9.368,False,new
Hệ thống camera,3,3,2,11.85,8.159,False,new
hội. Trường hợp,3,3,2,11.848,5.421,False,new
"dùng. Ngoài ra,",3,3,3,11.848,5.623,False,new
"trên sân cỏ,",3,3,3,11.846,7.641,False,new
chứng nhận ISO,3,16,2,11.844,6.076,False,new
Được xây dựng,3,3,3,11.844,8.833,False,new
nguồn cảm hứng,3,14,9,11.843,7.714,False,new
chưa sẵn sàng,3,3,3,11.842,8.337,False,new
vịnh đẹp nhất,3,3,3,11.841,5.532,False,new
sở hữu khối,3,5,4,11.839,7.16,False,new
"sự lãnh đạo,",3,3,2,11.838,7.189,False,new
cả phải chăng.,3,3,3,11.838,5.208,False,new
lọt vào top,3,5,5,11.835,7.177,False,new
Phương Liệt và,3,4,4,11.834,10.606,False,new
thể tháo rời,3,3,3,11.832,5.615,False,new
"đầu, đa lĩnh",3,3,3,11.831,3.474,False,new
Ví điện tử,3,3,3,11.827,8.038,False,new
THPT chuyên Lê,3,3,2,11.827,5.027,False,new
hậu Thế giới,3,63,18,11.825,6.712,False,new
một đợt nắng,3,5,3,11.825,7.221,False,new
phú giàu nhất,3,4,4,11.825,5.034,False,new
"cơ quan, tổ",3,8,5,11.824,5.32,False,new
lễ hội ẩm,3,6,3,11.823,5.23,False,new
hội mùa hè,3,3,3,11.823,6.111,False,new
Thời lượng pin,3,4,3,11.822,8.246,False,new
khai thác tài,3,3,3,11.822,6.375,False,new
khoa học viễn,3,10,8,11.82,5.282,False,new
hứa hẹn rằng,3,3,2,11.82,8.908,False,new
ký xét tuyển,3,5,4,11.818,5.97,False,new
Choice Awards vinh,3,3,3,11.818,3.432,False,new
ngắm toàn cảnh,3,3,3,11.817,7.125,False,new
xuyên biên giới,3,4,4,11.815,6.913,False,new
phạm bản quyền,3,9,2,11.814,6.835,False,new
"phẩm, dịch vụ",3,11,5,11.813,6.074,False,new
thềm chung kết,3,3,2,11.813,4.32,False,new
nền tảng mạng,3,13,10,11.811,7.46,False,new
vật liệu tái,3,9,2,11.811,6.139,False,new
nghị giao ban,3,4,2,11.811,5.387,False,new
chuyến bay quốc,3,4,4,11.808,5.427,False,new
khấu vinh danh,3,3,3,11.808,4.084,False,new
"lại quá khứ,",3,3,3,11.807,6.669,False,new
mở rộng phạm,3,5,4,11.806,7.824,False,new
món đồ lưu,3,3,3,11.806,6.072,False,new
ép bản thân,3,3,3,11.804,6.913,False,new
lũ lụt là,3,3,2,11.804,8.754,False,new
phòng khách sạn,3,4,4,11.802,7.458,False,new
giá USD (khoảng,3,3,2,11.802,5.564,False,new
đầy sức sống.,3,3,3,11.801,8.367,False,new
được khuyến khích,3,5,5,11.8,8.951,False,new
nhật xu hướng,3,3,2,11.8,5.349,False,new
ghi bàn thắng,3,8,6,11.798,8.749,False,new
xây dựng lộ,3,5,5,11.798,7.849,False,new
ông Nguyễn Đức,3,14,5,11.795,8.64,False,new
đà tăng trưởng,3,5,5,11.795,7.272,False,new
khảo khách mời,3,4,2,11.795,6.057,False,new
khá đơn giản,3,5,5,11.794,8.053,False,new
phần VCCorp tổ,3,7,7,11.793,5.124,False,new
"nhập triệu USD,",3,4,2,11.793,7.084,False,new
điểm môn Ngữ,3,3,2,11.792,6.758,False,new
mắt ghi dấu,3,9,4,11.791,4.275,False,new
lãi trước thuế,3,7,4,11.791,7.317,False,new
sẽ khá vượng,3,6,3,11.789,6.91,False,new
Trên mạng xã,3,4,4,11.789,5.726,False,new
khiến khán giả,3,26,21,11.787,9.589,False,new
phố Hà Nội,3,4,3,11.787,5.261,False,new
cổ phần hóa.,3,3,3,11.787,6.981,False,new
"các loại nho,",3,3,3,11.787,5.765,False,new
ninh lương thực,3,4,2,11.785,3.618,False,new
vì toát lên,3,4,4,11.785,10.247,False,new
Hoa hậu Hòa,3,8,3,11.784,6.754,False,new
"câu chuyện ""Tôi",3,4,2,11.784,7.031,False,new
"tại châu Âu,",3,4,4,11.784,8.775,False,new
Đến với huyện,3,3,3,11.784,6.47,False,new
Sàn diễn thời,3,4,3,11.782,4.465,False,new
may mắn hơn,3,3,2,11.782,8.723,False,new
nghiêm túc với,3,6,6,11.781,9.513,False,new
dung lượng RAM,3,5,3,11.781,5.145,False,new
tại bãi biển,3,3,3,11.781,9.986,False,new
thoái kinh tế,3,8,6,11.78,6.121,False,new
bếp Pháp cũng,3,3,3,11.779,5.778,False,new
niềm cảm hứng,3,6,5,11.778,7.21,False,new
nhiếp ảnh gia,3,19,7,11.777,7.538,False,new
bày tỏ sự,3,13,12,11.777,7.892,False,new
"năm 2050, khoảng",3,4,2,11.776,8.934,False,new
nền giáo dục,3,3,3,11.776,7.493,False,new
thuộc biên chế,3,3,2,11.776,8.217,False,new
tốc độ quay,3,10,2,11.775,7.074,False,new
nhân vật chính.,3,4,4,11.775,7.292,False,new
đương tỷ lệ,3,5,3,11.773,6.504,False,new
"tổng doanh thu,",3,3,3,11.772,7.21,False,new
Thậm chí nếu,3,3,3,11.772,8.363,False,new
dài vòng đời,3,6,2,11.771,7.491,False,new
bối cảnh nền,3,5,5,11.771,4.805,False,new
tuyển bóng đá,3,8,5,11.77,7.296,False,new
tăng lãi suất,3,12,4,11.767,9.203,False,new
đội ngũ kỹ,3,3,3,11.766,6.398,False,new
xử lý lõi,3,3,2,11.766,6.266,False,new
"cáo tài chính,",3,4,4,11.765,5.607,False,new
trưởng vượt bậc,3,3,3,11.765,4.899,False,new
Sân vận động,3,17,2,11.764,8.801,False,new
sẵn sàng đối,3,4,4,11.764,6.765,False,new
ứng nhu cầu.,3,3,3,11.764,7.839,False,new
"tinh, trong suốt",3,4,2,11.763,4.003,False,new
dấu ấn sâu,3,3,3,11.763,5.849,False,new
màn hình cong,3,11,6,11.761,7.544,False,new
giá tham khảo:,3,15,2,11.76,7.421,False,new
tịch Hội đồng,3,12,8,11.76,5.348,False,new
táo bạo và,3,4,4,11.76,10.044,False,new
hồi tháng 4.,3,6,4,11.758,7.899,False,new
xử lý rác,3,5,3,11.758,6.061,False,new
ăn mừng bàn,3,3,2,11.757,7.441,False,new
vị tỷ phú,3,21,7,11.756,7.267,False,new
cấp giấy chứng,3,6,5,11.756,5.819,False,new
đáng kinh ngạc,3,10,10,11.755,6.479,False,new
hào hứng chia,3,3,3,11.755,3.916,False,new
là ngoại lệ.,3,5,5,11.754,8.332,False,new
nên nghi ngờ,3,3,2,11.753,8.266,False,new
quy hoạch tỉnh,3,4,2,11.752,8.09,False,new
vẻ đẹp lai,3,4,2,11.75,6.245,False,new
phải gồng mình,3,3,3,11.748,9.281,False,new
Xin được nhắc,3,4,2,11.746,5.555,False,new
"ai biết rằng,",3,4,4,11.745,7.614,False,new
gồm chuỗi thử,3,3,3,11.745,4.498,False,new
"quá nhiều, nói",3,4,2,11.744,9.077,False,new
"nhiều, nói quá",3,4,2,11.744,6.499,False,new
điện toán đám,3,6,5,11.741,7.954,False,new
"cấp"" có nguồn",3,3,3,11.741,4.139,False,new
ăn chơi trọn,3,3,3,11.74,6.407,False,new
sân khấu đêm,3,3,3,11.739,7.79,False,new
tái cơ cấu,3,9,5,11.738,6.047,False,new
số vô vàn,3,3,3,11.738,5.583,False,new
biến đổi khí,3,62,20,11.737,7.912,False,new
triệu cổ phiếu,3,24,5,11.737,8.155,False,new
MacBook Pro mới,3,7,3,11.737,7.962,False,new
"băng, lần đầu",3,4,2,11.737,4.75,False,new
"Có thể nói,",3,11,9,11.736,8.594,False,new
phần mềm chấm,3,3,3,11.736,7.273,False,new
âm thanh cân,3,4,2,11.733,6.906,False,new
điệp ý nghĩa,3,3,2,11.731,3.864,False,new
lời tiên tri,3,3,2,11.729,5.526,False,new
phải ngưỡng mộ,3,4,4,11.728,8.741,False,new
hoàn hảo giữa,3,4,3,11.728,9.829,False,new
máy tính bảng,3,39,15,11.727,8.051,False,new
cuộc đụng độ,3,3,3,11.726,9.268,False,new
dục và Đào,3,24,11,11.725,3.076,False,new
cuộc gặp gỡ,3,6,6,11.725,7.419,False,new
với Chưa Phải,3,4,2,11.725,8.318,False,new
tải thông điệp,3,5,5,11.724,5.997,False,new
nghệ sỹ nổi,3,3,3,11.722,3.652,False,new
của Vivo Apex,3,3,2,11.722,9.579,False,new
quả nhãn tiền,3,4,2,11.721,6.773,False,new
nghiên cứu khoa,3,6,6,11.72,5.699,False,new
thi môn Toán,3,6,5,11.72,6.822,False,new
vũ Thái Lan,3,4,2,11.72,7.291,False,new
cái nhìn tươi,3,3,3,11.72,7.195,False,new
khung giờ đẹp,3,6,2,11.719,8.413,False,new
Coffee House lại,3,4,2,11.719,5.787,False,new
hội cổ đông.,3,3,3,11.718,5.696,False,new
trích lập dự,3,5,3,11.717,5.039,False,new
nhất lịch sử.,3,3,3,11.717,7.072,False,new
đăng tải nội,3,4,2,11.716,6.286,False,new
yêu thích nhất.,3,7,6,11.714,8.769,False,new
vực châu Á,3,6,5,11.713,4.784,False,new
chỉnh âm thanh,3,6,4,11.713,5.811,False,new
tại Triển lãm,3,5,4,11.713,9.758,False,new
thuế ước đạt,3,3,2,11.713,6.492,False,new
Samsung sẽ thay,3,4,2,11.711,6.177,False,new
giảm đáng kể.,3,4,4,11.71,7.694,False,new
quyết không chùn,3,3,3,11.71,4.4,False,new
cổng kết nối,3,13,10,11.708,8.024,False,new
xử lý ngôn,3,5,3,11.708,5.606,False,new
bước đột phá,3,3,3,11.708,8.257,False,new
thập kỷ vừa,3,3,3,11.708,7.075,False,new
của Liên Hợp,3,12,9,11.707,8.543,False,new
"tương lai, chúng",3,8,6,11.707,6.745,False,new
Khoa học Hoàng,3,7,4,11.705,7.104,False,new
Chưa dừng lại,3,3,3,11.705,9.146,False,new
Chia sẻ tại,3,6,6,11.703,8.399,False,new
lồ thương mại,3,3,2,11.702,3.236,False,new
người phụ nữ.,3,3,3,11.702,6.939,False,new
được giảng dạy,3,3,2,11.701,9.002,False,new
sự cởi mở,3,3,3,11.701,7.84,False,new
bị ảnh hưởng.,3,6,6,11.7,6.064,False,new
Chưa bao giờ,3,4,4,11.699,8.496,False,new
chục nghìn người,3,5,5,11.696,6.727,False,new
Son phải rời,3,3,3,11.693,3.577,False,new
"rộng kinh doanh,",3,3,3,11.692,6.333,False,new
vi phạm bản,3,9,2,11.691,8.204,False,new
Kim Bảo vẫn,3,4,2,11.691,8.006,False,new
"Mỹ. Tuy nhiên,",3,3,3,11.69,7.771,False,new
Nhà nghiên cứu,3,3,3,11.688,8.664,False,new
khoác lên mình,3,4,3,11.687,7.159,False,new
nắm giữ cổ,3,3,3,11.687,5.964,False,new
"quy mô lớn,",3,3,3,11.686,8.632,False,new
đa phương tiện,3,5,5,11.684,7.734,False,new
vật Truyền cảm,3,6,2,11.683,6.417,False,new
dẫn dắt thị,3,4,3,11.682,6.025,False,new
Bộ Thông tin,3,12,6,11.681,9.275,False,new
bất cứ ai,3,9,8,11.681,8.834,False,new
tỷ phú Trần,3,3,2,11.68,7.895,False,new
"Theo dự kiến,",3,5,5,11.679,8.689,False,new
màu cờ sắc,3,3,3,11.679,8.708,False,new
nếm thử các,3,3,3,11.679,6.969,False,new
cử Tổng thống,3,6,3,11.676,7.27,False,new
sự yêu mến,3,5,5,11.676,6.435,False,new
phục áo dài,3,3,3,11.676,8.222,False,new
học kỳ II,3,7,2,11.674,6.876,False,new
đã hé lộ,3,9,8,11.673,10.076,False,new
"nghệ. Tuy nhiên,",3,3,3,11.669,5.074,False,new
Công ty Tư,3,5,3,11.668,7.67,False,new
hàng miễn thuế,3,8,2,11.666,8.19,False,new
nước nắm giữ,3,6,2,11.666,8.572,False,new
tải nội dung,3,4,2,11.666,6.588,False,new
Ra mắt vào,3,3,3,11.666,7.059,False,new
ngoài tầm kiểm,3,5,3,11.664,5.605,False,new
nhiễm môi trường,3,5,4,11.663,6.853,False,new
"thể phủ nhận,",3,4,4,11.662,5.16,False,new
lan truyền rộng,3,3,3,11.662,7.628,False,new
suất học bổng,3,3,3,11.662,5.073,False,new
thua trên chấm,3,3,2,11.66,6.348,False,new
nếu đăng tải,3,4,2,11.659,8.777,False,new
USD. Con số,3,4,3,11.658,7.46,False,new
vụ lưu trữ,3,4,2,11.658,5.77,False,new
đánh bại Thái,3,3,2,11.658,6.664,False,new
lãi suất tiền,3,5,3,11.657,8.093,False,new
lẫn khán giả,3,3,3,11.657,8.894,False,new
tinh thần xuyên,3,3,3,11.657,8.016,False,new
"bất động sản,",3,8,7,11.656,7.856,False,new
hơn tiệm tạp,3,3,3,11.656,7.632,False,new
thân Elon Musk,3,3,2,11.656,6.719,False,new
cảm giác nhẹ,3,4,3,11.655,8.046,False,new
ty Tư vấn,3,5,3,11.654,2.633,False,new
Grand International đã,3,3,2,11.654,6.611,False,new
lo lắng quá,3,3,3,11.653,8.303,False,new
Đại học Ngoại,3,13,8,11.652,6.933,False,new
nguy hiểm nhất,3,7,7,11.651,8.063,False,new
hình kích thước,3,4,4,11.651,7.215,False,new
họ sẵn sàng,3,3,3,11.651,8.019,False,new
vào giấc mơ,3,3,3,11.651,9.185,False,new
hoành tráng và,3,4,4,11.65,10.296,False,new
phẩm chăm sóc,3,3,3,11.65,3.916,False,new
đồng trang lứa,3,3,3,11.65,6.341,False,new
ngành Y khoa,3,3,2,11.649,5.822,False,new
thể đặt tour,3,3,3,11.648,3.456,False,new
tại địa phương.,3,4,2,11.647,8.81,False,new
thủ khoa khối,3,4,2,11.647,6.475,False,new
ty Cổ phần,3,8,6,11.646,5.459,False,new
nền móng cho,3,5,5,11.646,9.363,False,new
tiềm năng to,3,3,3,11.646,7.119,False,new
"nhân, tổ chức",3,6,4,11.645,6.403,False,new
Tập đoàn Thế,3,3,2,11.645,5.898,False,new
tiện thanh toán,3,3,2,11.645,7.987,False,new
phiên bản Android,3,5,3,11.644,7.543,False,new
môi trường. Không,3,3,3,11.644,6.645,False,new
trước đây. Tất,3,3,3,11.643,6.556,False,new
hỗ trợ hầu,3,3,3,11.642,5.301,False,new
bằng lãi suất,3,6,4,11.641,9.634,False,new
rộng nhanh chóng,3,3,3,11.641,6.915,False,new
Cảm ơn các,3,3,2,11.641,8.728,False,new
yếu tố hài,3,3,2,11.64,6.417,False,new
xoay quanh hành,3,3,3,11.639,8.186,False,new
Coffee House cũng,3,6,2,11.638,4.735,False,new
gặp chấn thương,3,3,2,11.638,6.95,False,new
"xe tự lái,",3,3,3,11.638,6.851,False,new
"đông Australia, và",3,4,2,11.637,9.947,False,new
những thăng trầm,3,5,5,11.635,7.643,False,new
chiếc điện thoại,3,33,18,11.634,8.247,False,new
tạp hóa truyền,3,7,3,11.632,5.002,False,new
trợ hầu hết,3,3,3,11.632,5.481,False,new
"cầu kì, trên",3,5,3,11.631,8.081,False,new
liệu thống kê,3,3,3,11.631,5.207,False,new
Cách đây ít,3,4,4,11.63,8.0,False,new
"khó khăn nhất,",3,3,3,11.63,9.049,False,new
dưới góc nhìn,3,4,3,11.627,8.658,False,new
lũ lụt và,3,3,3,11.627,9.738,False,new
khắc vinh danh,3,4,2,11.626,6.635,False,new
đạo diễn Lưu,3,3,3,11.626,5.402,False,new
từ tiểu thuyết,3,5,5,11.624,8.777,False,new
doanh (MBA) tại,3,3,3,11.624,9.437,False,new
viện Khoa học,3,3,3,11.624,7.288,False,new
đầy năng lượng.,3,4,4,11.623,8.003,False,new
lo ngại về,3,14,12,11.622,9.879,False,new
"được cải thiện,",3,4,4,11.622,8.075,False,new
ông Nguyễn Đỗ,3,4,2,11.622,7.738,False,new
chiến kéo dài,3,4,4,11.621,9.013,False,new
"kinh doanh, nâng",3,3,2,11.621,6.781,False,new
hé lộ về,3,4,4,11.619,8.115,False,new
tràn đầy sức,3,4,4,11.618,7.116,False,new
Điểm nổi bật,3,3,3,11.618,8.39,False,new
"vụ, giải pháp",3,4,2,11.617,5.765,False,new
"sự, có khát",3,4,2,11.617,3.749,False,new
thấy ngạc nhiên,3,4,4,11.617,7.91,False,new
Cơ sở Hà,3,3,2,11.617,6.85,False,new
lương đầy đủ,3,4,2,11.616,7.493,False,new
những sai lầm,3,4,4,11.615,7.525,False,new
Theo thống kê,3,5,5,11.612,8.561,False,new
có kích thước,3,21,15,11.611,8.963,False,new
ông Trung Huỳnh,3,6,4,11.61,7.947,False,new
Choice Awards trao,3,4,2,11.61,3.191,False,new
phim điện ảnh.,3,3,3,11.609,6.677,False,new
chung kết Euro,3,5,3,11.608,7.065,False,new
Bên cạnh dàn,3,3,3,11.605,8.241,False,new
Techcombank ra mắt,3,3,3,11.605,6.262,False,new
Choice Awards nằm,3,3,2,11.605,3.445,False,new
Chính gửi lời,3,3,2,11.604,8.548,False,new
nhiều lời khen,3,18,17,11.601,7.615,False,new
lại mùa hè,3,5,4,11.6,8.192,False,new
làm dấy lên,3,5,5,11.599,10.119,False,new
soát chi phí,3,3,3,11.599,5.167,False,new
kinh tế vĩ,3,4,3,11.598,6.27,False,new
thi môn Vật,3,4,2,11.598,5.364,False,new
phẩm độc đáo,3,6,6,11.597,4.398,False,new
tuyên bố rằng,3,5,4,11.597,8.785,False,new
Cơ sở vật,3,3,2,11.594,7.868,False,new
Hội đồng Đổi,3,4,3,11.593,4.04,False,new
"kỹ thuật, mà",3,3,3,11.593,9.231,False,new
sân vận động.,3,4,3,11.592,8.066,False,new
khám phá điều,3,4,4,11.59,7.097,False,new
đặt câu hỏi,3,16,11,11.589,8.866,False,new
Điểm đặc biệt,3,11,10,11.589,8.373,False,new
